# x        y     profile      z
14.00000    -12.12436    0.65851    0.00000
11.50000    -11.25833    0.54635    0.00000
12.50000    -11.25833    0.79938    0.00000
10.00000    -10.39230    0.97882    0.00000
11.00000    -10.39230    0.92078    0.00000
8.50000    -9.52628    0.90622    0.00000
9.50000    -9.52628    0.91122    0.00000
7.00000    -8.66025    0.95334    0.00000
8.00000    -8.66025    0.97038    0.00000
5.50000    -7.79423    1.00365    0.00000
6.50000    -7.79423    1.00000    0.00000
4.00000    -6.92820    0.99425    0.00000
5.00000    -6.92820    0.99345    0.00000
2.50000    -6.06218    1.00249    0.00000
3.50000    -6.06218    1.00381    0.00000
1.00000    -5.19615    1.00933    0.00000
2.00000    -5.19615    1.00910    0.00000
-0.50000    -4.33013    1.00809    0.00000
0.50000    -4.33013    1.00809    0.00000
-2.00000    -3.46410    1.00974    0.00000
-1.00000    -3.46410    1.00962    0.00000
-3.50000    -2.59808    1.01021    0.00000
-2.50000    -2.59808    1.01059    0.00000
-5.00000    -1.73205    1.00979    0.00000
-4.00000    -1.73205    1.01032    0.00000
-6.50000    -0.86603    1.00891    0.00000
-5.50000    -0.86603    1.01050    0.00000
-8.00000    -0.00000    1.00583    0.00000
-7.00000    -0.00000    1.01090    0.00000
-9.50000    0.86603    0.99745    0.00000
-8.50000    0.86603    1.01104    0.00000
-11.00000    1.73205    0.97285    0.00000
-10.00000    1.73205    1.01209    0.00000
-12.50000    2.59808    0.90087    0.00000
-11.50000    2.59808    1.01501    0.00000
-14.00000    3.46410    0.30620    0.00000
-13.00000    3.46410    1.05120    0.00000
-14.50000    4.33013    -7.52125    0.00000
14.50000    -11.25833    -9.16192    0.00000
13.00000    -10.39230    0.89636    0.00000
14.00000    -10.39230    0.39975    0.00000
11.50000    -9.52628    0.77807    0.00000
12.50000    -9.52628    0.87135    0.00000
10.00000    -8.66025    0.95662    0.00000
11.00000    -8.66025    0.96010    0.00000
8.50000    -7.79423    1.00504    0.00000
9.50000    -7.79423    0.98680    0.00000
7.00000    -6.92820    0.99280    0.00000
8.00000    -6.92820    0.99071    0.00000
5.50000    -6.06218    1.00191    0.00000
6.50000    -6.06218    1.00366    0.00000
4.00000    -5.19615    1.00947    0.00000
5.00000    -5.19615    1.00828    0.00000
2.50000    -4.33013    1.00809    0.00000
3.50000    -4.33013    1.00788    0.00000
1.00000    -3.46410    1.00962    0.00000
2.00000    -3.46410    1.00974    0.00000
-0.50000    -2.59808    1.01051    0.00000
0.50000    -2.59808    1.01051    0.00000
-2.00000    -1.73205    1.01034    0.00000
-1.00000    -1.73205    1.01038    0.00000
-3.50000    -0.86603    1.01045    0.00000
-2.50000    -0.86603    1.01056    0.00000
-5.00000    -0.00000    1.01000    0.00000
-4.00000    -0.00000    1.01080    0.00000
-6.50000    0.86603    1.00891    0.00000
-5.50000    0.86603    1.01050    0.00000
-8.00000    1.73205    1.00573    0.00000
-7.00000    1.73205    1.01032    0.00000
-9.50000    2.59808    0.99722    0.00000
-8.50000    2.59808    1.01091    0.00000
-11.00000    3.46410    0.97300    0.00000
-10.00000    3.46410    1.01204    0.00000
-12.50000    4.33013    0.90088    0.00000
-11.50000    4.33013    1.01757    0.00000
-14.00000    5.19615    0.28946    0.00000
-13.00000    5.19615    1.05016    0.00000
-14.50000    6.06218    -7.32603    0.00000
14.50000    -9.52628    -7.00173    0.00000
13.00000    -8.66025    1.04699    0.00000
14.00000    -8.66025    0.27286    0.00000
11.50000    -7.79423    0.97359    0.00000
12.50000    -7.79423    0.89890    0.00000
10.00000    -6.92820    0.98758    0.00000
11.00000    -6.92820    0.97055    0.00000
8.50000    -6.06218    1.00237    0.00000
9.50000    -6.06218    0.99431    0.00000
