# x        y     profile      z
-8.00000    -17.32051    -0.00785    0.00000
-7.00000    -17.32051    -0.00439    0.00000
-9.50000    -16.45448    -0.00588    0.00000
-8.50000    -16.45448    -0.00730    0.00000
8.50000    -25.11474    -0.00730    0.00000
9.50000    -25.11474    -0.00589    0.00000
7.00000    -24.24871    -0.00438    0.00000
8.00000    -24.24871    -0.00786    0.00000
5.50000    -23.38269    0.00292    0.00000
6.50000    -23.38269    -0.01850    0.00000
4.00000    -22.51666    0.00258    0.00000
5.00000    -22.51666    0.00820    0.00000
2.50000    -21.65064    0.00614    0.00000
3.50000    -21.65064    0.00613    0.00000
1.00000    -20.78461    0.00624    0.00000
2.00000    -20.78461    0.00559    0.00000
-0.50000    -19.91858    0.00624    0.00000
0.50000    -19.91858    0.00624    0.00000
-2.00000    -19.05256    0.00614    0.00000
-1.00000    -19.05256    0.00559    0.00000
-3.50000    -18.18653    0.00258    0.00000
-2.50000    -18.18653    0.00613    0.00000
-5.00000    -17.32051    0.00292    0.00000
-4.00000    -17.32051    0.00820    0.00000
-6.50000    -16.45448    -0.00438    0.00000
-5.50000    -16.45448    -0.01850    0.00000
-8.00000    -15.58846    -0.00730    0.00000
-7.00000    -15.58846    -0.00786    0.00000
10.00000    -24.24871    -0.00609    0.00000
11.00000    -24.24871    -0.00688    0.00000
8.50000    -23.38269    -0.00666    0.00000
9.50000    -23.38269    -0.00688    0.00000
7.00000    -22.51666    -0.01830    0.00000
8.00000    -22.51666    -0.00191    0.00000
5.50000    -21.65064    0.00278    0.00000
6.50000    -21.65064    -0.00134    0.00000
4.00000    -20.78461    0.00798    0.00000
5.00000    -20.78461    -0.00443    0.00000
2.50000    -19.91858    0.00614    0.00000
3.50000    -19.91858    0.00613    0.00000
1.00000    -19.05256    0.00560    0.00000
2.00000    -19.05256    0.00613    0.00000
-0.50000    -18.18653    0.00614    0.00000
0.50000    -18.18653    0.00613    0.00000
-2.00000    -17.32051    0.00798    0.00000
-1.00000    -17.32051    0.00613    0.00000
-3.50000    -16.45448    0.00278    0.00000
-2.50000    -16.45448    -0.00443    0.00000
-5.00000    -15.58846    -0.01830    0.00000
-4.00000    -15.58846    -0.00134    0.00000
-6.50000    -14.72243    -0.00666    0.00000
-5.50000    -14.72243    -0.00191    0.00000
11.50000    -23.38269    -0.00681    0.00000
12.50000    -23.38269    -0.00625    0.00000
10.00000    -22.51666    -0.00681    0.00000
11.00000    -22.51666    -0.00593    0.00000
8.50000    -21.65064    -0.00737    0.00000
9.50000    -21.65064    -0.00625    0.00000
7.00000    -20.78461    0.00760    0.00000
8.00000    -20.78461    -0.01410    0.00000
5.50000    -19.91858    0.00278    0.00000
6.50000    -19.91858    -0.00134    0.00000
4.00000    -19.05256    0.00258    0.00000
5.00000    -19.05256    0.00820    0.00000
2.50000    -18.18653    0.00613    0.00000
3.50000    -18.18653    0.00258    0.00000
1.00000    -17.32051    0.00613    0.00000
2.00000    -17.32051    0.00797    0.00000
-0.50000    -16.45448    0.00258    0.00000
0.50000    -16.45448    0.00258    0.00000
-2.00000    -15.58846    0.00278    0.00000
-1.00000    -15.58846    0.00820    0.00000
-3.50000    -14.72243    0.00760    0.00000
-2.50000    -14.72243    -0.00134    0.00000
-5.00000    -13.85641    -0.00737    0.00000
-4.00000    -13.85641    -0.01410    0.00000
13.00000    -22.51666    -0.00604    0.00000
14.00000    -22.51666    -0.00625    0.00000
11.50000    -21.65064    -0.00635    0.00000
12.50000    -21.65064    -0.00667    0.00000
10.00000    -20.78461    -0.00604    0.00000
11.00000    -20.78461    -0.00667    0.00000
8.50000    -19.91858    -0.00737    0.00000
9.50000    -19.91858    -0.00625    0.00000
7.00000    -19.05256    -0.01830    0.00000
8.00000    -19.05256    -0.00191    0.00000
5.50000    -18.18653    0.00292    0.00000
6.50000    -18.18653    -0.01850    0.00000
4.00000    -17.32051    0.00821    0.00000
5.00000    -17.32051    0.00291    0.00000
2.50000    -16.45448    -0.00443    0.00000
3.50000    -16.45448    0.00278    0.00000
1.00000    -15.58846    0.00821    0.00000
2.00000    -15.58846    0.00278    0.00000
-0.50000    -14.72243    0.00292    0.00000
0.50000    -14.72243    0.00291    0.00000
-2.00000    -13.85641    -0.01830    0.00000
-1.00000    -13.85641    -0.01850    0.00000
-3.50000    -12.99038    -0.00737    0.00000
-2.50000    -12.99038    -0.00191    0.00000
14.50000    -21.65064    -0.00681    0.00000
15.50000    -21.65064    -0.00688    0.00000
13.00000    -20.78461    -0.00635    0.00000
14.00000    -20.78461    -0.00593    0.00000
11.50000    -19.91858    -0.00635    0.00000
12.50000    -19.91858    -0.00667    0.00000
10.00000    -19.05256    -0.00681    0.00000
11.00000    -19.05256    -0.00593    0.00000
8.50000    -18.18653    -0.00666    0.00000
9.50000    -18.18653    -0.00688    0.00000
7.00000    -17.32051    -0.00438    0.00000
8.00000    -17.32051    -0.00786    0.00000
5.50000    -16.45448    -0.01849    0.00000
6.50000    -16.45448    -0.00439    0.00000
4.00000    -15.58846    -0.00132    0.00000
5.00000    -15.58846    -0.01832    0.00000
2.50000    -14.72243    -0.00132    0.00000
3.50000    -14.72243    0.00758    0.00000
1.00000    -13.85641    -0.01849    0.00000
2.00000    -13.85641    -0.01832    0.00000
-0.50000    -12.99038    -0.00438    0.00000
0.50000    -12.99038    -0.00439    0.00000
-2.00000    -12.12436    -0.00666    0.00000
-1.00000    -12.12436    -0.00786    0.00000
16.00000    -20.78461    -0.00609    0.00000
17.00000    -20.78461    -0.00589    0.00000
14.50000    -19.91858    -0.00681    0.00000
15.50000    -19.91858    -0.00688    0.00000
13.00000    -19.05256    -0.00604    0.00000
14.00000    -19.05256    -0.00625    0.00000
11.50000    -18.18653    -0.00681    0.00000
12.50000    -18.18653    -0.00625    0.00000
10.00000    -17.32051    -0.00609    0.00000
11.00000    -17.32051    -0.00688    0.00000
8.50000    -16.45448    -0.00730    0.00000
9.50000    -16.45448    -0.00589    0.00000
7.00000    -15.58846    -0.00785    0.00000
8.00000    -15.58846    -0.00730    0.00000
5.50000    -14.72243    -0.00191    0.00000
6.50000    -14.72243    -0.00667    0.00000
4.00000    -13.85641    -0.01409    0.00000
5.00000    -13.85641    -0.00738    0.00000
2.50000    -12.99038    -0.00191    0.00000
3.50000    -12.99038    -0.00738    0.00000
1.00000    -12.12436    -0.00785    0.00000
2.00000    -12.12436    -0.00667    0.00000
-0.50000    -11.25833    -0.00730    0.00000
0.50000    -11.25833    -0.00730    0.00000
-18.50000    -19.91858    -0.00730    0.00000
-17.50000    -19.91858    -0.00730    0.00000
-20.00000    -19.05256    -0.00666    0.00000
-19.00000    -19.05256    -0.00786    0.00000
-21.50000    -18.18653    -0.00737    0.00000
-20.50000    -18.18653    -0.00191    0.00000
-23.00000    -17.32051    -0.00737    0.00000
-22.00000    -17.32051    -0.01410    0.00000
-24.50000    -16.45448    -0.00666    0.00000
-23.50000    -16.45448    -0.00191    0.00000
-26.00000    -15.58846    -0.00730    0.00000
-25.00000    -15.58846    -0.00786    0.00000
-27.50000    -14.72243    -0.00588    0.00000
-26.50000    -14.72243    -0.00730    0.00000
-29.00000    -13.85641    -0.00687    0.00000
-28.00000    -13.85641    -0.00610    0.00000
-30.50000    -12.99038    -0.00624    0.00000
-29.50000    -12.99038    -0.00682    0.00000
-32.00000    -12.12436    -0.00624    0.00000
-31.00000    -12.12436    -0.00604    0.00000
-33.50000    -11.25833    -0.00687    0.00000
-32.50000    -11.25833    -0.00682    0.00000
-35.00000    -10.39230    -0.00588    0.00000
-34.00000    -10.39230    -0.00610    0.00000
-17.00000    -19.05256    -0.00785    0.00000
-16.00000    -19.05256    -0.00667    0.00000
-18.50000    -18.18653    -0.00438    0.00000
-17.50000    -18.18653    -0.00439    0.00000
-20.00000    -17.32051    -0.01830    0.00000
-19.00000    -17.32051    -0.01850    0.00000
-21.50000    -16.45448    0.00760    0.00000
-20.50000    -16.45448    -0.00134    0.00000
-23.00000    -15.58846    -0.01830    0.00000
-22.00000    -15.58846    -0.00134    0.00000
-24.50000    -14.72243    -0.00438    0.00000
-23.50000    -14.72243    -0.01850    0.00000
-26.00000    -13.85641    -0.00785    0.00000
-25.00000    -13.85641    -0.00439    0.00000
-27.50000    -12.99038    -0.00687    0.00000
-26.50000    -12.99038    -0.00667    0.00000
-29.00000    -12.12436    -0.00592    0.00000
-28.00000    -12.12436    -0.00682    0.00000
-30.50000    -11.25833    -0.00666    0.00000
-29.50000    -11.25833    -0.00635    0.00000
-32.00000    -10.39230    -0.00592    0.00000
-31.00000    -10.39230    -0.00635    0.00000
-33.50000    -9.52628    -0.00687    0.00000
-32.50000    -9.52628    -0.00682    0.00000
-15.50000    -18.18653    -0.00191    0.00000
-14.50000    -18.18653    -0.00738    0.00000
-17.00000    -17.32051    -0.01849    0.00000
-16.00000    -17.32051    -0.01832    0.00000
-18.50000    -16.45448    0.00292    0.00000
-17.50000    -16.45448    0.00291    0.00000
-20.00000    -15.58846    0.00278    0.00000
-19.00000    -15.58846    0.00820    0.00000
-21.50000    -14.72243    0.00278    0.00000
-20.50000    -14.72243    -0.00443    0.00000
-23.00000    -13.85641    0.00292    0.00000
-22.00000    -13.85641    0.00820    0.00000
-24.50000    -12.99038    -0.01849    0.00000
-23.50000    -12.99038    0.00291    0.00000
-26.00000    -12.12436    -0.00191    0.00000
-25.00000    -12.12436    -0.01832    0.00000
-27.50000    -11.25833    -0.00624    0.00000
-26.50000    -11.25833    -0.00738    0.00000
-29.00000    -10.39230    -0.00666    0.00000
-28.00000    -10.39230    -0.00604    0.00000
-30.50000    -9.52628    -0.00666    0.00000
-29.50000    -9.52628    -0.00635    0.00000
-32.00000    -8.66025    -0.00624    0.00000
-31.00000    -8.66025    -0.00604    0.00000
-14.00000    -17.32051    -0.01409    0.00000
-13.00000    -17.32051    -0.00738    0.00000
-15.50000    -16.45448    -0.00132    0.00000
-14.50000    -16.45448    0.00758    0.00000
-17.00000    -15.58846    0.00821    0.00000
-16.00000    -15.58846    0.00278    0.00000
-18.50000    -14.72243    0.00258    0.00000
-17.50000    -14.72243    0.00258    0.00000
-20.00000    -13.85641    0.00798    0.00000
-19.00000    -13.85641    0.00613    0.00000
-21.50000    -12.99038    0.00258    0.00000
-20.50000    -12.99038    0.00613    0.00000
-23.00000    -12.12436    0.00821    0.00000
-22.00000    -12.12436    0.00258    0.00000
-24.50000    -11.25833    -0.00132    0.00000
-23.50000    -11.25833    0.00278    0.00000
-26.00000    -10.39230    -0.01409    0.00000
-25.00000    -10.39230    0.00758    0.00000
-27.50000    -9.52628    -0.00624    0.00000
-26.50000    -9.52628    -0.00738    0.00000
-29.00000    -8.66025    -0.00592    0.00000
-28.00000    -8.66025    -0.00682    0.00000
-30.50000    -7.79423    -0.00624    0.00000
-29.50000    -7.79423    -0.00682    0.00000
-12.50000    -16.45448    -0.00191    0.00000
-11.50000    -16.45448    -0.00667    0.00000
-14.00000    -15.58846    -0.00132    0.00000
-13.00000    -15.58846    -0.01832    0.00000
-15.50000    -14.72243    -0.00443    0.00000
-14.50000    -14.72243    0.00278    0.00000
-17.00000    -13.85641    0.00613    0.00000
-16.00000    -13.85641    0.00797    0.00000
-18.50000    -12.99038    0.00614    0.00000
-17.50000    -12.99038    0.00613    0.00000
-20.00000    -12.12436    0.00614    0.00000
-19.00000    -12.12436    0.00559    0.00000
-21.50000    -11.25833    0.00613    0.00000
-20.50000    -11.25833    0.00613    0.00000
-23.00000    -10.39230    -0.00443    0.00000
-22.00000    -10.39230    0.00797    0.00000
-24.50000    -9.52628    -0.00132    0.00000
-23.50000    -9.52628    0.00278    0.00000
-26.00000    -8.66025    -0.00191    0.00000
-25.00000    -8.66025    -0.01832    0.00000
-27.50000    -7.79423    -0.00687    0.00000
-26.50000    -7.79423    -0.00667    0.00000
-29.00000    -6.92820    -0.00687    0.00000
-28.00000    -6.92820    -0.00610    0.00000
-11.00000    -15.58846    -0.00785    0.00000
-10.00000    -15.58846    -0.00730    0.00000
-12.50000    -14.72243    -0.01849    0.00000
-11.50000    -14.72243    -0.00439    0.00000
-14.00000    -13.85641    0.00821    0.00000
-13.00000    -13.85641    0.00291    0.00000
-15.50000    -12.99038    0.00613    0.00000
-14.50000    -12.99038    0.00258    0.00000
-17.00000    -12.12436    0.00560    0.00000
-16.00000    -12.12436    0.00613    0.00000
-18.50000    -11.25833    0.00624    0.00000
-17.50000    -11.25833    0.00624    0.00000
-20.00000    -10.39230    0.00560    0.00000
-19.00000    -10.39230    0.00624    0.00000
-21.50000    -9.52628    0.00613    0.00000
-20.50000    -9.52628    0.00613    0.00000
-23.00000    -8.66025    0.00821    0.00000
-22.00000    -8.66025    0.00258    0.00000
-24.50000    -7.79423    -0.01849    0.00000
-23.50000    -7.79423    0.00291    0.00000
-26.00000    -6.92820    -0.00785    0.00000
-25.00000    -6.92820    -0.00439    0.00000
-27.50000    -6.06218    -0.00588    0.00000
-26.50000    -6.06218    -0.00730    0.00000
-9.50000    -14.72243    -0.00730    0.00000
-8.50000    -14.72243    -0.00589    0.00000
-11.00000    -13.85641    -0.00438    0.00000
-10.00000    -13.85641    -0.00786    0.00000
-12.50000    -12.99038    0.00292    0.00000
-11.50000    -12.99038    -0.01850    0.00000
-14.00000    -12.12436    0.00258    0.00000
-13.00000    -12.12436    0.00820    0.00000
-15.50000    -11.25833    0.00614    0.00000
-14.50000    -11.25833    0.00613    0.00000
-17.00000    -10.39230    0.00624    0.00000
-16.00000    -10.39230    0.00559    0.00000
-18.50000    -9.52628    0.00624    0.00000
-17.50000    -9.52628    0.00624    0.00000
-20.00000    -8.66025    0.00614    0.00000
-19.00000    -8.66025    0.00559    0.00000
-21.50000    -7.79423    0.00258    0.00000
-20.50000    -7.79423    0.00613    0.00000
-23.00000    -6.92820    0.00292    0.00000
-22.00000    -6.92820    0.00820    0.00000
-24.50000    -6.06218    -0.00438    0.00000
-23.50000    -6.06218    -0.01850    0.00000
-26.00000    -5.19615    -0.00730    0.00000
-25.00000    -5.19615    -0.00786    0.00000
-8.00000    -13.85641    -0.00609    0.00000
-7.00000    -13.85641    -0.00688    0.00000
-9.50000    -12.99038    -0.00666    0.00000
-8.50000    -12.99038    -0.00688    0.00000
-11.00000    -12.12436    -0.01830    0.00000
-10.00000    -12.12436    -0.00191    0.00000
-12.50000    -11.25833    0.00278    0.00000
-11.50000    -11.25833    -0.00134    0.00000
-14.00000    -10.39230    0.00798    0.00000
-13.00000    -10.39230    -0.00443    0.00000
-15.50000    -9.52628    0.00614    0.00000
-14.50000    -9.52628    0.00613    0.00000
-17.00000    -8.66025    0.00560    0.00000
-16.00000    -8.66025    0.00613    0.00000
-18.50000    -7.79423    0.00614    0.00000
-17.50000    -7.79423    0.00613    0.00000
-20.00000    -6.92820    0.00798    0.00000
-19.00000    -6.92820    0.00613    0.00000
-21.50000    -6.06218    0.00278    0.00000
-20.50000    -6.06218    -0.00443    0.00000
-23.00000    -5.19615    -0.01830    0.00000
-22.00000    -5.19615    -0.00134    0.00000
-24.50000    -4.33013    -0.00666    0.00000
-23.50000    -4.33013    -0.00191    0.00000
-6.50000    -12.99038    -0.00681    0.00000
-5.50000    -12.99038    -0.00625    0.00000
-8.00000    -12.12436    -0.00681    0.00000
-7.00000    -12.12436    -0.00593    0.00000
-9.50000    -11.25833    -0.00737    0.00000
-8.50000    -11.25833    -0.00625    0.00000
-11.00000    -10.39230    0.00760    0.00000
-10.00000    -10.39230    -0.01410    0.00000
-12.50000    -9.52628    0.00278    0.00000
-11.50000    -9.52628    -0.00134    0.00000
-14.00000    -8.66025    0.00258    0.00000
-13.00000    -8.66025    0.00820    0.00000
-15.50000    -7.79423    0.00613    0.00000
-14.50000    -7.79423    0.00258    0.00000
-17.00000    -6.92820    0.00613    0.00000
-16.00000    -6.92820    0.00797    0.00000
-18.50000    -6.06218    0.00258    0.00000
-17.50000    -6.06218    0.00258    0.00000
-20.00000    -5.19615    0.00278    0.00000
-19.00000    -5.19615    0.00820    0.00000
-21.50000    -4.33013    0.00760    0.00000
-20.50000    -4.33013    -0.00134    0.00000
-23.00000    -3.46410    -0.00737    0.00000
-22.00000    -3.46410    -0.01410    0.00000
-5.00000    -12.12436    -0.00604    0.00000
-4.00000    -12.12436    -0.00625    0.00000
-6.50000    -11.25833    -0.00635    0.00000
-5.50000    -11.25833    -0.00667    0.00000
-8.00000    -10.39230    -0.00604    0.00000
-7.00000    -10.39230    -0.00667    0.00000
-9.50000    -9.52628    -0.00737    0.00000
-8.50000    -9.52628    -0.00625    0.00000
-11.00000    -8.66025    -0.01830    0.00000
-10.00000    -8.66025    -0.00191    0.00000
-12.50000    -7.79423    0.00292    0.00000
-11.50000    -7.79423    -0.01850    0.00000
-14.00000    -6.92820    0.00821    0.00000
-13.00000    -6.92820    0.00291    0.00000
-15.50000    -6.06218    -0.00443    0.00000
-14.50000    -6.06218    0.00278    0.00000
-17.00000    -5.19615    0.00821    0.00000
-16.00000    -5.19615    0.00278    0.00000
-18.50000    -4.33013    0.00292    0.00000
-17.50000    -4.33013    0.00291    0.00000
-20.00000    -3.46410    -0.01830    0.00000
-19.00000    -3.46410    -0.01850    0.00000
-21.50000    -2.59808    -0.00737    0.00000
-20.50000    -2.59808    -0.00191    0.00000
-3.50000    -11.25833    -0.00681    0.00000
-2.50000    -11.25833    -0.00688    0.00000
-5.00000    -10.39230    -0.00635    0.00000
-4.00000    -10.39230    -0.00593    0.00000
-6.50000    -9.52628    -0.00635    0.00000
-5.50000    -9.52628    -0.00667    0.00000
-8.00000    -8.66025    -0.00681    0.00000
-7.00000    -8.66025    -0.00593    0.00000
-9.50000    -7.79423    -0.00666    0.00000
-8.50000    -7.79423    -0.00688    0.00000
-11.00000    -6.92820    -0.00438    0.00000
-10.00000    -6.92820    -0.00786    0.00000
-12.50000    -6.06218    -0.01849    0.00000
-11.50000    -6.06218    -0.00439    0.00000
-14.00000    -5.19615    -0.00132    0.00000
-13.00000    -5.19615    -0.01832    0.00000
-15.50000    -4.33013    -0.00132    0.00000
-14.50000    -4.33013    0.00758    0.00000
-17.00000    -3.46410    -0.01849    0.00000
-16.00000    -3.46410    -0.01832    0.00000
-18.50000    -2.59808    -0.00438    0.00000
-17.50000    -2.59808    -0.00439    0.00000
-20.00000    -1.73205    -0.00666    0.00000
-19.00000    -1.73205    -0.00786    0.00000
-2.00000    -10.39230    -0.00609    0.00000
-1.00000    -10.39230    -0.00589    0.00000
-3.50000    -9.52628    -0.00681    0.00000
-2.50000    -9.52628    -0.00688    0.00000
-5.00000    -8.66025    -0.00604    0.00000
-4.00000    -8.66025    -0.00625    0.00000
-6.50000    -7.79423    -0.00681    0.00000
-5.50000    -7.79423    -0.00625    0.00000
-8.00000    -6.92820    -0.00609    0.00000
-7.00000    -6.92820    -0.00688    0.00000
-9.50000    -6.06218    -0.00730    0.00000
-8.50000    -6.06218    -0.00589    0.00000
-11.00000    -5.19615    -0.00785    0.00000
-10.00000    -5.19615    -0.00730    0.00000
-12.50000    -4.33013    -0.00191    0.00000
-11.50000    -4.33013    -0.00667    0.00000
-14.00000    -3.46410    -0.01409    0.00000
-13.00000    -3.46410    -0.00738    0.00000
-15.50000    -2.59808    -0.00191    0.00000
-14.50000    -2.59808    -0.00738    0.00000
-17.00000    -1.73205    -0.00785    0.00000
-16.00000    -1.73205    -0.00667    0.00000
-18.50000    -0.86603    -0.00730    0.00000
-17.50000    -0.86603    -0.00730    0.00000
-36.50000    -9.52628    -0.00730    0.00000
-35.50000    -9.52628    -0.00730    0.00000
-38.00000    -8.66025    -0.00666    0.00000
-37.00000    -8.66025    -0.00786    0.00000
-39.50000    -7.79423    -0.00737    0.00000
-38.50000    -7.79423    -0.00191    0.00000
-41.00000    -6.92820    -0.00737    0.00000
-40.00000    -6.92820    -0.01410    0.00000
-42.50000    -6.06218    -0.00666    0.00000
-41.50000    -6.06218    -0.00191    0.00000
-44.00000    -5.19615    -0.00730    0.00000
-43.00000    -5.19615    -0.00786    0.00000
-45.50000    -4.33013    -0.00588    0.00000
-44.50000    -4.33013    -0.00730    0.00000
-47.00000    -3.46410    -0.00687    0.00000
-46.00000    -3.46410    -0.00610    0.00000
-48.50000    -2.59808    -0.00624    0.00000
-47.50000    -2.59808    -0.00682    0.00000
-50.00000    -1.73205    -0.00624    0.00000
-49.00000    -1.73205    -0.00604    0.00000
-51.50000    -0.86603    -0.00687    0.00000
-50.50000    -0.86603    -0.00682    0.00000
-53.00000    0.00000    -0.00588    0.00000
-52.00000    0.00000    -0.00610    0.00000
-35.00000    -8.66025    -0.00785    0.00000
-34.00000    -8.66025    -0.00667    0.00000
-36.50000    -7.79423    -0.00438    0.00000
-35.50000    -7.79423    -0.00439    0.00000
-38.00000    -6.92820    -0.01830    0.00000
-37.00000    -6.92820    -0.01850    0.00000
-39.50000    -6.06218    0.00760    0.00000
-38.50000    -6.06218    -0.00134    0.00000
-41.00000    -5.19615    -0.01830    0.00000
-40.00000    -5.19615    -0.00134    0.00000
-42.50000    -4.33013    -0.00438    0.00000
-41.50000    -4.33013    -0.01850    0.00000
-44.00000    -3.46410    -0.00785    0.00000
-43.00000    -3.46410    -0.00439    0.00000
-45.50000    -2.59808    -0.00687    0.00000
-44.50000    -2.59808    -0.00667    0.00000
-47.00000    -1.73205    -0.00592    0.00000
-46.00000    -1.73205    -0.00682    0.00000
-48.50000    -0.86603    -0.00666    0.00000
-47.50000    -0.86603    -0.00635    0.00000
-50.00000    0.00000    -0.00592    0.00000
-49.00000    0.00000    -0.00635    0.00000
